-0.172999, -2.29121, -2.01417, -0.666785, 1.48891, 1.3426:
-0.172999, -2.29121, -2.01417, -0.666785, 1.48891, 1.3426:
-0.172999, -2.2467, -2.01813, -0.707335, 1.48891, 1.3426:
-0.172999, -2.203, -2.01976, -0.749405, 1.48891, 1.3426:
-0.172999, -2.16028, -2.01904, -0.792841, 1.48891, 1.3426:
-0.172999, -2.11869, -2.01599, -0.837482, 1.48891, 1.3426:
-0.172999, -2.07839, -2.01061, -0.883164, 1.48891, 1.3426:
-0.172999, -2.03952, -2.00292, -0.929723, 1.48891, 1.3426:
-0.172999, -2.00222, -1.99294, -0.976998, 1.48891, 1.3426:
-0.172999, -1.96661, -1.98071, -1.02484, 1.48891, 1.3426:
-0.172999, -1.9328, -1.96626, -1.0731, 1.48891, 1.3426:
-0.172999, -1.90089, -1.94962, -1.12165, 1.48891, 1.3426:
-0.172999, -1.87094, -1.93084, -1.17038, 1.48891, 1.3426:
-0.172999, -1.84303, -1.90995, -1.21918, 1.48891, 1.3426:
-0.172999, -1.81719, -1.887, -1.26798, 1.48891, 1.3426:
-0.172999, -1.79346, -1.86201, -1.31669, 1.48891, 1.3426:
-0.172999, -1.77185, -1.83503, -1.36528, 1.48891, 1.3426:
-0.172999, -1.75238, -1.80607, -1.41371, 1.48891, 1.3426:
