-0.0338456, -2.17489, -2.03686, -0.679953, 1.25614, 1.32122:
-0.0338456, -2.17489, -2.03686, -0.679953, 1.25614, 1.32122:
-0.0338456, -2.1321, -2.03501, -0.724591, 1.25614, 1.32122:
-0.0338456, -2.09054, -2.03081, -0.770362, 1.25614, 1.32122:
-0.0338456, -2.05034, -2.02427, -0.817096, 1.25614, 1.32122:
-0.0338455, -2.01168, -2.01541, -0.864622, 1.25614, 1.32122:
-0.0338455, -1.97467, -2.00426, -0.912778, 1.25614, 1.32122:
-0.0338455, -1.93943, -1.99086, -0.961409, 1.25614, 1.32122:
-0.0338455, -1.90609, -1.97525, -1.01037, 1.25614, 1.32122:
-0.0338455, -1.87471, -1.95746, -1.05954, 1.25614, 1.32122:
-0.0338455, -1.84536, -1.93753, -1.10881, 1.25614, 1.32122:
-0.0338455, -1.81811, -1.91552, -1.15807, 1.25614, 1.32122:
-0.0338455, -1.79299, -1.89146, -1.20725, 1.25614, 1.32122:
-0.0338455, -1.77003, -1.86538, -1.25629, 1.25614, 1.32122:
-0.0338455, -1.74923, -1.83733, -1.30515, 1.25614, 1.32122:
-0.0338455, -1.73059, -1.80731, -1.3538, 1.25614, 1.32122:
-0.0338455, -1.71412, -1.77536, -1.40223, 1.25614, 1.32122:
-0.0338455, -1.6998, -1.74148, -1.45043, 1.25614, 1.32122:
