-0.380396, -2.20475, -1.67019, -0.881018, 1.9077, 0.855219:
-0.380396, -2.20475, -1.67019, -0.881018, 1.9077, 0.855219:
-0.380396, -2.17571, -1.66016, -0.920092, 1.9077, 0.855219:
-0.380396, -2.14804, -1.64802, -0.959902, 1.9077, 0.855219:
-0.380396, -2.12181, -1.63378, -1.00038, 1.9077, 0.855219:
-0.380396, -2.09707, -1.61744, -1.04146, 1.9077, 0.855219:
-0.380396, -2.07388, -1.59901, -1.08308, 1.9077, 0.855219:
-0.380396, -2.0523, -1.57847, -1.1252, 1.9077, 0.855219:
-0.380396, -2.03237, -1.55583, -1.16777, 1.9077, 0.855219:
-0.380396, -2.01414, -1.53107, -1.21076, 1.9077, 0.855219:
-0.380396, -1.99764, -1.50417, -1.25416, 1.9077, 0.855219:
-0.380396, -1.98291, -1.47511, -1.29795, 1.9077, 0.855219:
-0.380396, -1.97, -1.44383, -1.34213, 1.9077, 0.855219:
-0.380396, -1.95894, -1.4103, -1.38672, 1.9077, 0.855219:
-0.380396, -1.94977, -1.37444, -1.43175, 1.9077, 0.855219:
-0.380396, -1.94255, -1.33614, -1.47727, 1.9077, 0.855219:
-0.380396, -1.93732, -1.29531, -1.52333, 1.9077, 0.855219:
-0.380396, -1.93417, -1.25178, -1.57002, 1.9077, 0.855219:
