-0.0547645, -2.12074, -2.21979, -0.503699, 1.72249, 1.66655:
-0.0547645, -2.12074, -2.21979, -0.503699, 1.72249, 1.66655:
-0.0547645, -2.06968, -2.21894, -0.5556, 1.72249, 1.66655:
-0.0547645, -2.0199, -2.21546, -0.608865, 1.72249, 1.66655:
-0.0547645, -1.97166, -2.20935, -0.663211, 1.72249, 1.66655:
-0.0547645, -1.9252, -2.20066, -0.71836, 1.72249, 1.66655:
-0.0547645, -1.88074, -2.18944, -0.774043, 1.72249, 1.66655:
-0.0547645, -1.83848, -2.17574, -0.830011, 1.72249, 1.66655:
-0.0547645, -1.79856, -2.15963, -0.886037, 1.72249, 1.66655:
-0.0547645, -1.76112, -2.14118, -0.941923, 1.72249, 1.66655:
-0.0547645, -1.72625, -2.12047, -0.997501, 1.72249, 1.66655:
-0.0547645, -1.69401, -2.09758, -1.05263, 1.72249, 1.66655:
-0.0547645, -1.66442, -2.07259, -1.10722, 1.72249, 1.66655:
-0.0547645, -1.63749, -2.04556, -1.16117, 1.72249, 1.66655:
-0.0547645, -1.61321, -2.01656, -1.21445, 1.72249, 1.66655:
-0.0547645, -1.59155, -1.98565, -1.26703, 1.72249, 1.66655:
-0.0547645, -1.57245, -1.95289, -1.31889, 1.72249, 1.66655:
-0.0547645, -1.55586, -1.9183, -1.37006, 1.72249, 1.66655:
