-0.370542, -2.40605, -1.99476, 0.0707077, 1.63067, 1.02137:
-0.370542, -2.40605, -1.99476, 0.0707077, 1.63067, 1.02137:
-0.370542, -2.35709, -2.00512, 0.032107, 1.63067, 1.02137:
-0.370542, -2.30863, -2.01288, -0.00859894, 1.63067, 1.02137:
-0.370542, -2.26084, -2.018, -0.0512593, 1.63067, 1.02137:
-0.370542, -2.21393, -2.02047, -0.0957051, 1.63067, 1.02137:
-0.370542, -2.16808, -2.02027, -0.141752, 1.63067, 1.02137:
-0.370542, -2.12348, -2.01742, -0.189208, 1.63067, 1.02137:
-0.370542, -2.08032, -2.01191, -0.237871, 1.63067, 1.02137:
-0.370542, -2.03879, -2.00377, -0.287543, 1.63067, 1.02137:
-0.370542, -1.99904, -1.99303, -0.33803, 1.63067, 1.02137:
-0.370542, -1.96123, -1.97973, -0.389145, 1.63067, 1.02137:
-0.370542, -1.92549, -1.9639, -0.440716, 1.63067, 1.02137:
-0.370542, -1.89192, -1.94559, -0.49259, 1.63067, 1.02137:
-0.370542, -1.86061, -1.92486, -0.544628, 1.63067, 1.02137:
-0.370542, -1.83164, -1.90175, -0.596715, 1.63067, 1.02137:
-0.370542, -1.80504, -1.8763, -0.648757, 1.63067, 1.02137:
