0.0365286, -2.16394, -1.96015, -0.502703, 1.63132, 1.52568:
0.0365286, -2.16394, -1.96015, -0.502703, 1.63132, 1.52568:
0.0365286, -2.12486, -1.95589, -0.546045, 1.63132, 1.52568:
0.0365286, -2.0871, -1.94936, -0.590336, 1.63132, 1.52568:
0.0365286, -2.05077, -1.94059, -0.635434, 1.63132, 1.52568:
0.0365286, -2.016, -1.92959, -0.681201, 1.63132, 1.52568:
0.0365286, -1.98289, -1.9164, -0.727508, 1.63132, 1.52568:
0.0365286, -1.95153, -1.90103, -0.774234, 1.63132, 1.52568:
0.0365286, -1.92199, -1.88353, -0.82127, 1.63132, 1.52568:
0.0365286, -1.89434, -1.86393, -0.86852, 1.63132, 1.52568:
0.0365286, -1.86864, -1.84225, -0.9159, 1.63132, 1.52568:
0.0365286, -1.84492, -1.81853, -0.963343, 1.63132, 1.52568:
0.0365286, -1.82322, -1.79278, -1.01079, 1.63132, 1.52568:
0.0365286, -1.80354, -1.76504, -1.05821, 1.63132, 1.52568:
0.0365286, -1.78591, -1.7353, -1.10558, 1.63132, 1.52568:
0.0365286, -1.77033, -1.70359, -1.15287, 1.63132, 1.52568:
0.0365286, -1.7568, -1.66989, -1.2001, 1.63132, 1.52568:
0.0365286, -1.74533, -1.63418, -1.24728, 1.63132, 1.52568:
