0.146929, -1.99038, -2.31349, -0.661443, 1.33262, 1.82138:
0.146929, -1.99038, -2.31349, -0.661443, 1.33262, 1.82138:
0.146929, -1.93626, -2.30782, -0.721232, 1.33262, 1.82138:
0.146929, -1.88411, -2.29934, -0.781863, 1.33262, 1.82138:
0.146929, -1.83422, -2.28812, -0.842972, 1.33262, 1.82138:
0.146929, -1.78685, -2.27425, -0.90422, 1.33262, 1.82138:
0.146929, -1.74221, -2.2578, -0.965303, 1.33262, 1.82138:
0.146929, -1.70046, -2.23889, -1.02596, 1.33262, 1.82138:
0.146929, -1.66172, -2.2176, -1.08599, 1.33262, 1.82138:
0.146929, -1.62604, -2.19406, -1.14521, 1.33262, 1.82138:
0.146929, -1.59345, -2.16835, -1.20351, 1.33262, 1.82138:
0.146929, -1.56393, -2.14058, -1.2608, 1.33262, 1.82138:
0.146929, -1.53744, -2.11083, -1.31704, 1.33262, 1.82138:
0.146929, -1.51391, -2.07919, -1.37221, 1.33262, 1.82138:
0.146929, -1.49326, -2.04573, -1.42632, 1.33262, 1.82138:
0.146929, -1.47541, -2.0105, -1.47941, 1.33262, 1.82138:
0.146929, -1.46024, -1.97355, -1.53152, 1.33262, 1.82138:
0.146929, -1.44767, -1.93492, -1.58272, 1.33262, 1.82138:
