-0.331611, -2.32901, -1.7289, -0.852184, 1.5349, 1.13157:
-0.331611, -2.32901, -1.7289, -0.852184, 1.5349, 1.13157:
-0.331611, -2.29404, -1.72818, -0.88788, 1.5349, 1.13157:
-0.331611, -2.2601, -1.72532, -0.92467, 1.5349, 1.13157:
-0.331611, -2.2273, -1.72033, -0.962465, 1.5349, 1.13157:
-0.331611, -2.1957, -1.71322, -1.00118, 1.5349, 1.13157:
-0.331611, -2.16539, -1.70398, -1.04072, 1.5349, 1.13157:
-0.331611, -2.13645, -1.69264, -1.08101, 1.5349, 1.13157:
-0.331611, -2.10895, -1.67918, -1.12197, 1.5349, 1.13157:
-0.331611, -2.08294, -1.66363, -1.16352, 1.5349, 1.13157:
-0.331611, -2.05851, -1.64598, -1.20561, 1.5349, 1.13157:
-0.331611, -2.03568, -1.62625, -1.24816, 1.5349, 1.13157:
-0.331611, -2.01452, -1.60443, -1.29115, 1.5349, 1.13157:
-0.331611, -1.99507, -1.58051, -1.33451, 1.5349, 1.13157:
-0.331611, -1.97737, -1.55449, -1.37824, 1.5349, 1.13157:
-0.331611, -1.96145, -1.52635, -1.4223, 1.5349, 1.13157:
-0.331611, -1.94734, -1.49606, -1.46669, 1.5349, 1.13157:
-0.331611, -1.93509, -1.46358, -1.51143, 1.5349, 1.13157:
