-0.447029, -2.06267, -2.17304, -0.398036, 1.40501, 1.0826:
-0.447029, -2.06267, -2.17304, -0.398036, 1.40501, 1.0826:
-0.447029, -2.01274, -2.16784, -0.453173, 1.40501, 1.0826:
-0.447029, -1.96463, -2.15977, -0.509355, 1.40501, 1.0826:
-0.447029, -1.91859, -2.14887, -0.56629, 1.40501, 1.0826:
-0.447029, -1.87483, -2.13521, -0.623703, 1.40501, 1.0826:
-0.447029, -1.83355, -2.11886, -0.681342, 1.40501, 1.0826:
-0.447029, -1.79489, -2.09988, -0.738983, 1.40501, 1.0826:
-0.447029, -1.75895, -2.07836, -0.796436, 1.40501, 1.0826:
-0.447029, -1.72582, -2.05439, -0.853546, 1.40501, 1.0826:
-0.447029, -1.69553, -2.02804, -0.910189, 1.40501, 1.0826:
-0.447029, -1.66809, -1.99938, -0.966278, 1.40501, 1.0826:
-0.447029, -1.64351, -1.96849, -1.02175, 1.40501, 1.0826:
-0.447029, -1.62174, -1.93543, -1.07658, 1.40501, 1.0826:
-0.447029, -1.60274, -1.90025, -1.13076, 1.40501, 1.0826:
-0.447029, -1.58647, -1.86297, -1.1843, 1.40501, 1.0826:
-0.447029, -1.57287, -1.82363, -1.23725, 1.40501, 1.0826:
