-0.324288, -2.38184, -2.10798, -0.11316, 1.88153, 1.04111:
-0.324288, -2.38184, -2.10798, -0.11316, 1.88153, 1.04111:
-0.324288, -2.32849, -2.11922, -0.155279, 1.88153, 1.04111:
-0.324288, -2.27544, -2.1277, -0.199845, 1.88153, 1.04111:
-0.324288, -2.22293, -2.13339, -0.246667, 1.88153, 1.04111:
-0.324288, -2.17121, -2.13625, -0.295526, 1.88153, 1.04111:
-0.324288, -2.12053, -2.13628, -0.34618, 1.88153, 1.04111:
-0.324288, -2.07116, -2.13346, -0.398369, 1.88153, 1.04111:
-0.324288, -2.02334, -2.12782, -0.451826, 1.88153, 1.04111:
-0.324288, -1.97732, -2.11939, -0.506282, 1.88153, 1.04111:
-0.324288, -1.93331, -2.10821, -0.561476, 1.88153, 1.04111:
-0.324288, -1.8915, -2.09432, -0.617163, 1.88153, 1.04111:
-0.324288, -1.85207, -2.0778, -0.673118, 1.88153, 1.04111:
-0.324288, -1.81514, -2.05871, -0.729141, 1.88153, 1.04111:
-0.324288, -1.7808, -2.03713, -0.785061, 1.88153, 1.04111:
-0.324288, -1.74913, -2.01312, -0.840738, 1.88153, 1.04111:
-0.324288, -1.72018, -1.98675, -0.896059, 1.88153, 1.04111:
