-0.457333, -2.09627, -2.0422, -0.509511, 1.58685, 1.11944:
-0.457333, -2.09627, -2.0422, -0.509511, 1.58685, 1.11944:
-0.457333, -2.05536, -2.03624, -0.556378, 1.58685, 1.11944:
-0.457333, -2.01596, -2.02794, -0.604079, 1.58685, 1.11944:
-0.457333, -1.97819, -2.01734, -0.652445, 1.58685, 1.11944:
-0.457333, -1.9422, -2.00447, -0.701315, 1.58685, 1.11944:
-0.457333, -1.90808, -1.98936, -0.750539, 1.58685, 1.11944:
-0.457333, -1.87593, -1.97207, -0.799984, 1.58685, 1.11944:
-0.457333, -1.84583, -1.95262, -0.849532, 1.58685, 1.11944:
-0.457333, -1.81783, -1.93107, -0.899081, 1.58685, 1.11944:
-0.457333, -1.79197, -1.90746, -0.948547, 1.58685, 1.11944:
-0.457333, -1.76828, -1.88183, -0.997865, 1.58685, 1.11944:
-0.457333, -1.74678, -1.85421, -1.04699, 1.58685, 1.11944:
-0.457333, -1.72747, -1.82463, -1.09588, 1.58685, 1.11944:
-0.457333, -1.71033, -1.79312, -1.14453, 1.58685, 1.11944:
-0.457333, -1.69537, -1.75968, -1.19293, 1.58685, 1.11944:
-0.457333, -1.68256, -1.72431, -1.24111, 1.58685, 1.11944:
-0.457333, -1.67189, -1.68702, -1.28907, 1.58685, 1.11944:
