-0.346077, -2.32917, -2.22987, -0.152851, 1.69575, 1.1704:
-0.346077, -2.32917, -2.22987, -0.152851, 1.69575, 1.1704:
-0.346077, -2.27032, -2.24045, -0.201127, 1.69575, 1.1704:
-0.346077, -2.21165, -2.24803, -0.25222, 1.69575, 1.1704:
-0.346077, -2.15348, -2.25256, -0.305855, 1.69575, 1.1704:
-0.346077, -2.09617, -2.25402, -0.361711, 1.69575, 1.1704:
-0.346077, -2.04009, -2.25238, -0.419435, 1.69575, 1.1704:
-0.346077, -1.98559, -2.24766, -0.478654, 1.69575, 1.1704:
-0.346077, -1.93301, -2.23989, -0.538989, 1.69575, 1.1704:
-0.346077, -1.88269, -2.22914, -0.600068, 1.69575, 1.1704:
-0.346077, -1.83488, -2.21547, -0.661545, 1.69575, 1.1704:
-0.346077, -1.78982, -2.19897, -0.723101, 1.69575, 1.1704:
-0.346077, -1.74769, -2.17974, -0.784462, 1.69575, 1.1704:
-0.346077, -1.70862, -2.15788, -0.845396, 1.69575, 1.1704:
-0.346077, -1.67269, -2.13349, -0.905718, 1.69575, 1.1704:
-0.346077, -1.63993, -2.10668, -0.965286, 1.69575, 1.1704:
-0.346077, -1.61035, -2.07754, -1.024, 1.69575, 1.1704:
